tourney,id,winner_name,wins
Monte Carlo Masters 2009,174,Michael Chang,7
Monte Carlo Masters 2009,174,Boris Becker,5
Monte Carlo Masters 2009,174,Jim Courier,5
Monte Carlo Masters 2009,174,Sergi Bruguera,2
Monte Carlo Masters 2009,174,Karel Novacek,1
Monte Carlo Masters 2009,174,Emilio Sanchez,1
Monte Carlo Masters 2009,174,Guy Forget,2
Monte Carlo Masters 2009,174,Pete Sampras,11
Monte Carlo Masters 2009,174,Goran Ivanisevic,2
Monte Carlo Masters 2009,174,Michael Stich,2
Monte Carlo Masters 2009,174,Mikael Pernfors,1
Monte Carlo Masters 2009,174,Andrei Medvedev,4
Monte Carlo Masters 2009,174,Roberto Carretero,1
Monte Carlo Masters 2009,174,Wayne Ferreira,2
Monte Carlo Masters 2009,174,Thomas Enqvist,3
Monte Carlo Masters 2009,174,Marcelo Rios,5
Monte Carlo Masters 2009,174,Alex Corretja,2
Monte Carlo Masters 2009,174,Chris Woodruff,1
Monte Carlo Masters 2009,174,Petr Korda,1
Monte Carlo Masters 2009,174,Carlos Moya,3
Monte Carlo Masters 2009,174,Albert Costa,1
Monte Carlo Masters 2009,174,Patrick Rafter,2
Monte Carlo Masters 2009,174,Richard Krajicek,2
Monte Carlo Masters 2009,174,Greg Rusedski,1
Monte Carlo Masters 2009,174,Mark Philippoussis,1
Monte Carlo Masters 2009,174,Gustavo Kuerten,5
Monte Carlo Masters 2009,174,Thomas Johansson,1
Monte Carlo Masters 2009,174,Cedric Pioline,1
Monte Carlo Masters 2009,174,Magnus Norman,1
Monte Carlo Masters 2009,174,Marat Safin,5
Monte Carlo Masters 2009,174,Juan Carlos Ferrero,4
Monte Carlo Masters 2009,174,Albert Portas,1
Monte Carlo Masters 2009,174,Andrei Pavel,1
Monte Carlo Masters 2009,174,Tommy Haas,1
Monte Carlo Masters 2009,174,Sebastien Grosjean,1
Monte Carlo Masters 2009,174,Lleyton Hewitt,2
Monte Carlo Masters 2009,174,Roger Federer,14
Monte Carlo Masters 2009,174,Guillermo Canas,1
Monte Carlo Masters 2009,174,Felix Mantilla,1
Monte Carlo Masters 2009,174,Guillermo Coria,2
Monte Carlo Masters 2009,174,Andy Roddick,4
Monte Carlo Masters 2009,174,Tim Henman,1
Monte Carlo Masters 2009,174,Rafael Nadal,14
Monte Carlo Masters 2009,174,Tomas Berdych,1
Monte Carlo Masters 2009,174,Tommy Robredo,1
Monte Carlo Masters 2009,174,Nikolay Davydenko,2
Monte Carlo Masters 2009,174,Novak Djokovic,4
Monte Carlo Masters 2009,174,David Nalbandian,2
Monte Carlo Masters 2009,174,Andy Murray,3
Monte Carlo Masters 2009,174,Jo-Wilfried Tsonga,1
Monte Carlo Masters 2009,174,Ivan Ljubicic,0
Monte Carlo Masters 2009,174,Robin Soderling,0
Monte Carlo Masters 2009,174,David Ferrer,0
Monte Carlo Masters 2009,174,Stan Wawrinka,0
Monte Carlo Masters 2009,174,Marin Cilic,0
Monte Carlo Masters 2009,174,Alexander Zverev,0
Monte Carlo Masters 2009,174,Grigor Dimitrov,0
Monte Carlo Masters 2009,174,Jack Sock,0
Monte Carlo Masters 2009,174,Juan Martin del Potro,0
Monte Carlo Masters 2009,174,John Isner,0
Monte Carlo Masters 2009,174,Karen Khachanov,0
Monte Carlo Masters 2009,174,Dominic Thiem,0
Monte Carlo Masters 2009,174,Fabio Fognini,0
Monte Carlo Masters 2009,174,Daniil Medvedev,0
Monte Carlo Masters 2009,174,Hubert Hurkacz,0
Rome Masters 2009,175,Stefan Edberg,4
Rome Masters 2009,175,Andre Agassi,17
Rome Masters 2009,175,Andrei Chesnokov,2
Rome Masters 2009,175,Juan Aguilera,1
Rome Masters 2009,175,Thomas Muster,8
Rome Masters 2009,175,Michael Chang,7
Rome Masters 2009,175,Boris Becker,5
Rome Masters 2009,175,Jim Courier,5
Rome Masters 2009,175,Sergi Bruguera,2
Rome Masters 2009,175,Karel Novacek,1
Rome Masters 2009,175,Emilio Sanchez,1
Rome Masters 2009,175,Guy Forget,2
Rome Masters 2009,175,Pete Sampras,11
Rome Masters 2009,175,Goran Ivanisevic,2
Rome Masters 2009,175,Michael Stich,2
Rome Masters 2009,175,Mikael Pernfors,1
Rome Masters 2009,175,Andrei Medvedev,4
Rome Masters 2009,175,Roberto Carretero,1
Rome Masters 2009,175,Wayne Ferreira,2
Rome Masters 2009,175,Thomas Enqvist,3
Rome Masters 2009,175,Marcelo Rios,5
Rome Masters 2009,175,Alex Corretja,2
Rome Masters 2009,175,Chris Woodruff,1
Rome Masters 2009,175,Petr Korda,1
Rome Masters 2009,175,Carlos Moya,3
Rome Masters 2009,175,Albert Costa,1
Rome Masters 2009,175,Patrick Rafter,2
Rome Masters 2009,175,Richard Krajicek,2
Rome Masters 2009,175,Greg Rusedski,1
Rome Masters 2009,175,Mark Philippoussis,1
Rome Masters 2009,175,Gustavo Kuerten,5
Rome Masters 2009,175,Thomas Johansson,1
Rome Masters 2009,175,Cedric Pioline,1
Rome Masters 2009,175,Magnus Norman,1
Rome Masters 2009,175,Marat Safin,5
Rome Masters 2009,175,Juan Carlos Ferrero,4
Rome Masters 2009,175,Albert Portas,1
Rome Masters 2009,175,Andrei Pavel,1
Rome Masters 2009,175,Tommy Haas,1
Rome Masters 2009,175,Sebastien Grosjean,1
Rome Masters 2009,175,Lleyton Hewitt,2
Rome Masters 2009,175,Roger Federer,14
Rome Masters 2009,175,Guillermo Canas,1
Rome Masters 2009,175,Felix Mantilla,1
Rome Masters 2009,175,Guillermo Coria,2
Rome Masters 2009,175,Andy Roddick,4
Rome Masters 2009,175,Tim Henman,1
Rome Masters 2009,175,Rafael Nadal,15
Rome Masters 2009,175,Tomas Berdych,1
Rome Masters 2009,175,Tommy Robredo,1
Rome Masters 2009,175,Nikolay Davydenko,2
Rome Masters 2009,175,Novak Djokovic,4
Rome Masters 2009,175,David Nalbandian,2
Rome Masters 2009,175,Andy Murray,3
Rome Masters 2009,175,Jo-Wilfried Tsonga,1
Rome Masters 2009,175,Ivan Ljubicic,0
Rome Masters 2009,175,Robin Soderling,0
Rome Masters 2009,175,David Ferrer,0
Rome Masters 2009,175,Stan Wawrinka,0
Rome Masters 2009,175,Marin Cilic,0
Rome Masters 2009,175,Alexander Zverev,0
Rome Masters 2009,175,Grigor Dimitrov,0
Rome Masters 2009,175,Jack Sock,0
Rome Masters 2009,175,Juan Martin del Potro,0
Rome Masters 2009,175,John Isner,0
Rome Masters 2009,175,Karen Khachanov,0
Rome Masters 2009,175,Dominic Thiem,0
Rome Masters 2009,175,Fabio Fognini,0
Rome Masters 2009,175,Daniil Medvedev,0
Rome Masters 2009,175,Hubert Hurkacz,0
Madrid Masters 2009,176,Stefan Edberg,4
Madrid Masters 2009,176,Andre Agassi,17
Madrid Masters 2009,176,Andrei Chesnokov,2
Madrid Masters 2009,176,Juan Aguilera,1
Madrid Masters 2009,176,Thomas Muster,8
Madrid Masters 2009,176,Michael Chang,7
Madrid Masters 2009,176,Boris Becker,5
Madrid Masters 2009,176,Jim Courier,5
Madrid Masters 2009,176,Sergi Bruguera,2
Madrid Masters 2009,176,Karel Novacek,1
Madrid Masters 2009,176,Emilio Sanchez,1
Madrid Masters 2009,176,Guy Forget,2
Madrid Masters 2009,176,Pete Sampras,11
Madrid Masters 2009,176,Goran Ivanisevic,2
Madrid Masters 2009,176,Michael Stich,2
Madrid Masters 2009,176,Mikael Pernfors,1
Madrid Masters 2009,176,Andrei Medvedev,4
Madrid Masters 2009,176,Roberto Carretero,1
Madrid Masters 2009,176,Wayne Ferreira,2
Madrid Masters 2009,176,Thomas Enqvist,3
Madrid Masters 2009,176,Marcelo Rios,5
Madrid Masters 2009,176,Alex Corretja,2
Madrid Masters 2009,176,Chris Woodruff,1
Madrid Masters 2009,176,Petr Korda,1
Madrid Masters 2009,176,Carlos Moya,3
Madrid Masters 2009,176,Albert Costa,1
Madrid Masters 2009,176,Patrick Rafter,2
Madrid Masters 2009,176,Richard Krajicek,2
Madrid Masters 2009,176,Greg Rusedski,1
Madrid Masters 2009,176,Mark Philippoussis,1
Madrid Masters 2009,176,Gustavo Kuerten,5
Madrid Masters 2009,176,Thomas Johansson,1
Madrid Masters 2009,176,Cedric Pioline,1
Madrid Masters 2009,176,Magnus Norman,1
Madrid Masters 2009,176,Marat Safin,5
Madrid Masters 2009,176,Juan Carlos Ferrero,4
Madrid Masters 2009,176,Albert Portas,1
Madrid Masters 2009,176,Andrei Pavel,1
Madrid Masters 2009,176,Tommy Haas,1
Madrid Masters 2009,176,Sebastien Grosjean,1
Madrid Masters 2009,176,Lleyton Hewitt,2
Madrid Masters 2009,176,Roger Federer,15
Madrid Masters 2009,176,Guillermo Canas,1
Madrid Masters 2009,176,Felix Mantilla,1
Madrid Masters 2009,176,Guillermo Coria,2
Madrid Masters 2009,176,Andy Roddick,4
Madrid Masters 2009,176,Tim Henman,1
Madrid Masters 2009,176,Rafael Nadal,15
Madrid Masters 2009,176,Tomas Berdych,1
Madrid Masters 2009,176,Tommy Robredo,1
Madrid Masters 2009,176,Nikolay Davydenko,2
Madrid Masters 2009,176,Novak Djokovic,4
Madrid Masters 2009,176,David Nalbandian,2
Madrid Masters 2009,176,Andy Murray,3
Madrid Masters 2009,176,Jo-Wilfried Tsonga,1
Madrid Masters 2009,176,Ivan Ljubicic,0
Madrid Masters 2009,176,Robin Soderling,0
Madrid Masters 2009,176,David Ferrer,0
Madrid Masters 2009,176,Stan Wawrinka,0
Madrid Masters 2009,176,Marin Cilic,0
Madrid Masters 2009,176,Alexander Zverev,0
Madrid Masters 2009,176,Grigor Dimitrov,0
Madrid Masters 2009,176,Jack Sock,0
Madrid Masters 2009,176,Juan Martin del Potro,0
Madrid Masters 2009,176,John Isner,0
Madrid Masters 2009,176,Karen Khachanov,0
Madrid Masters 2009,176,Dominic Thiem,0
Madrid Masters 2009,176,Fabio Fognini,0
Madrid Masters 2009,176,Daniil Medvedev,0
Madrid Masters 2009,176,Hubert Hurkacz,0
Canada Masters 2009,177,Stefan Edberg,4
Canada Masters 2009,177,Andre Agassi,17
Canada Masters 2009,177,Andrei Chesnokov,2
Canada Masters 2009,177,Juan Aguilera,1
Canada Masters 2009,177,Thomas Muster,8
Canada Masters 2009,177,Michael Chang,7
Canada Masters 2009,177,Boris Becker,5
Canada Masters 2009,177,Jim Courier,5
Canada Masters 2009,177,Sergi Bruguera,2
Canada Masters 2009,177,Karel Novacek,1
Canada Masters 2009,177,Emilio Sanchez,1
Canada Masters 2009,177,Guy Forget,2
Canada Masters 2009,177,Pete Sampras,11
Canada Masters 2009,177,Goran Ivanisevic,2
Canada Masters 2009,177,Michael Stich,2
Canada Masters 2009,177,Mikael Pernfors,1
Canada Masters 2009,177,Andrei Medvedev,4
Canada Masters 2009,177,Roberto Carretero,1
Canada Masters 2009,177,Wayne Ferreira,2
Canada Masters 2009,177,Thomas Enqvist,3
Canada Masters 2009,177,Marcelo Rios,5
Canada Masters 2009,177,Alex Corretja,2
Canada Masters 2009,177,Chris Woodruff,1
Canada Masters 2009,177,Petr Korda,1
Canada Masters 2009,177,Carlos Moya,3
Canada Masters 2009,177,Albert Costa,1
Canada Masters 2009,177,Patrick Rafter,2
Canada Masters 2009,177,Richard Krajicek,2
Canada Masters 2009,177,Greg Rusedski,1
Canada Masters 2009,177,Mark Philippoussis,1
Canada Masters 2009,177,Gustavo Kuerten,5
Canada Masters 2009,177,Thomas Johansson,1
Canada Masters 2009,177,Cedric Pioline,1
Canada Masters 2009,177,Magnus Norman,1
Canada Masters 2009,177,Marat Safin,5
Canada Masters 2009,177,Juan Carlos Ferrero,4
Canada Masters 2009,177,Albert Portas,1
Canada Masters 2009,177,Andrei Pavel,1
Canada Masters 2009,177,Tommy Haas,1
Canada Masters 2009,177,Sebastien Grosjean,1
Canada Masters 2009,177,Lleyton Hewitt,2
Canada Masters 2009,177,Roger Federer,15
Canada Masters 2009,177,Guillermo Canas,1
Canada Masters 2009,177,Felix Mantilla,1
Canada Masters 2009,177,Guillermo Coria,2
Canada Masters 2009,177,Andy Roddick,4
Canada Masters 2009,177,Tim Henman,1
Canada Masters 2009,177,Rafael Nadal,15
Canada Masters 2009,177,Tomas Berdych,1
Canada Masters 2009,177,Tommy Robredo,1
Canada Masters 2009,177,Nikolay Davydenko,2
Canada Masters 2009,177,Novak Djokovic,4
Canada Masters 2009,177,David Nalbandian,2
Canada Masters 2009,177,Andy Murray,4
Canada Masters 2009,177,Jo-Wilfried Tsonga,1
Canada Masters 2009,177,Ivan Ljubicic,0
Canada Masters 2009,177,Robin Soderling,0
Canada Masters 2009,177,David Ferrer,0
Canada Masters 2009,177,Stan Wawrinka,0
Canada Masters 2009,177,Marin Cilic,0
Canada Masters 2009,177,Alexander Zverev,0
Canada Masters 2009,177,Grigor Dimitrov,0
Canada Masters 2009,177,Jack Sock,0
Canada Masters 2009,177,Juan Martin del Potro,0
Canada Masters 2009,177,John Isner,0
Canada Masters 2009,177,Karen Khachanov,0
Canada Masters 2009,177,Dominic Thiem,0
Canada Masters 2009,177,Fabio Fognini,0
Canada Masters 2009,177,Daniil Medvedev,0
Canada Masters 2009,177,Hubert Hurkacz,0
Cincinnati Masters 2009,178,Stefan Edberg,4
Cincinnati Masters 2009,178,Andre Agassi,17
Cincinnati Masters 2009,178,Andrei Chesnokov,2
Cincinnati Masters 2009,178,Juan Aguilera,1
Cincinnati Masters 2009,178,Thomas Muster,8
Cincinnati Masters 2009,178,Michael Chang,7
Cincinnati Masters 2009,178,Boris Becker,5
Cincinnati Masters 2009,178,Jim Courier,5
Cincinnati Masters 2009,178,Sergi Bruguera,2
Cincinnati Masters 2009,178,Karel Novacek,1
Cincinnati Masters 2009,178,Emilio Sanchez,1
Cincinnati Masters 2009,178,Guy Forget,2
Cincinnati Masters 2009,178,Pete Sampras,11
Cincinnati Masters 2009,178,Goran Ivanisevic,2
Cincinnati Masters 2009,178,Michael Stich,2
Cincinnati Masters 2009,178,Mikael Pernfors,1
Cincinnati Masters 2009,178,Andrei Medvedev,4
Cincinnati Masters 2009,178,Roberto Carretero,1
Cincinnati Masters 2009,178,Wayne Ferreira,2
Cincinnati Masters 2009,178,Thomas Enqvist,3
Cincinnati Masters 2009,178,Marcelo Rios,5
Cincinnati Masters 2009,178,Alex Corretja,2
Cincinnati Masters 2009,178,Chris Woodruff,1
Cincinnati Masters 2009,178,Petr Korda,1
Cincinnati Masters 2009,178,Carlos Moya,3
Cincinnati Masters 2009,178,Albert Costa,1
Cincinnati Masters 2009,178,Patrick Rafter,2
Cincinnati Masters 2009,178,Richard Krajicek,2
Cincinnati Masters 2009,178,Greg Rusedski,1
Cincinnati Masters 2009,178,Mark Philippoussis,1
Cincinnati Masters 2009,178,Gustavo Kuerten,5
Cincinnati Masters 2009,178,Thomas Johansson,1
Cincinnati Masters 2009,178,Cedric Pioline,1
Cincinnati Masters 2009,178,Magnus Norman,1
Cincinnati Masters 2009,178,Marat Safin,5
Cincinnati Masters 2009,178,Juan Carlos Ferrero,4
Cincinnati Masters 2009,178,Albert Portas,1
Cincinnati Masters 2009,178,Andrei Pavel,1
Cincinnati Masters 2009,178,Tommy Haas,1
Cincinnati Masters 2009,178,Sebastien Grosjean,1
Cincinnati Masters 2009,178,Lleyton Hewitt,2
Cincinnati Masters 2009,178,Roger Federer,16
Cincinnati Masters 2009,178,Guillermo Canas,1
Cincinnati Masters 2009,178,Felix Mantilla,1
Cincinnati Masters 2009,178,Guillermo Coria,2
Cincinnati Masters 2009,178,Andy Roddick,4
Cincinnati Masters 2009,178,Tim Henman,1
Cincinnati Masters 2009,178,Rafael Nadal,15
Cincinnati Masters 2009,178,Tomas Berdych,1
Cincinnati Masters 2009,178,Tommy Robredo,1
Cincinnati Masters 2009,178,Nikolay Davydenko,2
Cincinnati Masters 2009,178,Novak Djokovic,4
Cincinnati Masters 2009,178,David Nalbandian,2
Cincinnati Masters 2009,178,Andy Murray,4
Cincinnati Masters 2009,178,Jo-Wilfried Tsonga,1
Cincinnati Masters 2009,178,Ivan Ljubicic,0
Cincinnati Masters 2009,178,Robin Soderling,0
Cincinnati Masters 2009,178,David Ferrer,0
Cincinnati Masters 2009,178,Stan Wawrinka,0
Cincinnati Masters 2009,178,Marin Cilic,0
Cincinnati Masters 2009,178,Alexander Zverev,0
Cincinnati Masters 2009,178,Grigor Dimitrov,0
Cincinnati Masters 2009,178,Jack Sock,0
Cincinnati Masters 2009,178,Juan Martin del Potro,0
Cincinnati Masters 2009,178,John Isner,0
Cincinnati Masters 2009,178,Karen Khachanov,0
Cincinnati Masters 2009,178,Dominic Thiem,0
Cincinnati Masters 2009,178,Fabio Fognini,0
Cincinnati Masters 2009,178,Daniil Medvedev,0
Cincinnati Masters 2009,178,Hubert Hurkacz,0
Shanghai Masters 2009,179,Stefan Edberg,4
Shanghai Masters 2009,179,Andre Agassi,17
Shanghai Masters 2009,179,Andrei Chesnokov,2
Shanghai Masters 2009,179,Juan Aguilera,1
Shanghai Masters 2009,179,Thomas Muster,8
Shanghai Masters 2009,179,Michael Chang,7
Shanghai Masters 2009,179,Boris Becker,5
Shanghai Masters 2009,179,Jim Courier,5
Shanghai Masters 2009,179,Sergi Bruguera,2
Shanghai Masters 2009,179,Karel Novacek,1
Shanghai Masters 2009,179,Emilio Sanchez,1
Shanghai Masters 2009,179,Guy Forget,2
Shanghai Masters 2009,179,Pete Sampras,11
Shanghai Masters 2009,179,Goran Ivanisevic,2
Shanghai Masters 2009,179,Michael Stich,2
Shanghai Masters 2009,179,Mikael Pernfors,1
Shanghai Masters 2009,179,Andrei Medvedev,4
Shanghai Masters 2009,179,Roberto Carretero,1
Shanghai Masters 2009,179,Wayne Ferreira,2
Shanghai Masters 2009,179,Thomas Enqvist,3
Shanghai Masters 2009,179,Marcelo Rios,5
Shanghai Masters 2009,179,Alex Corretja,2
Shanghai Masters 2009,179,Chris Woodruff,1
Shanghai Masters 2009,179,Petr Korda,1
Shanghai Masters 2009,179,Carlos Moya,3
Shanghai Masters 2009,179,Albert Costa,1
Shanghai Masters 2009,179,Patrick Rafter,2
Shanghai Masters 2009,179,Richard Krajicek,2
Shanghai Masters 2009,179,Greg Rusedski,1
Shanghai Masters 2009,179,Mark Philippoussis,1
Shanghai Masters 2009,179,Gustavo Kuerten,5
Shanghai Masters 2009,179,Thomas Johansson,1
Shanghai Masters 2009,179,Cedric Pioline,1
Shanghai Masters 2009,179,Magnus Norman,1
Shanghai Masters 2009,179,Marat Safin,5
Shanghai Masters 2009,179,Juan Carlos Ferrero,4
Shanghai Masters 2009,179,Albert Portas,1
Shanghai Masters 2009,179,Andrei Pavel,1
Shanghai Masters 2009,179,Tommy Haas,1
Shanghai Masters 2009,179,Sebastien Grosjean,1
Shanghai Masters 2009,179,Lleyton Hewitt,2
Shanghai Masters 2009,179,Roger Federer,16
Shanghai Masters 2009,179,Guillermo Canas,1
Shanghai Masters 2009,179,Felix Mantilla,1
Shanghai Masters 2009,179,Guillermo Coria,2
Shanghai Masters 2009,179,Andy Roddick,4
Shanghai Masters 2009,179,Tim Henman,1
Shanghai Masters 2009,179,Rafael Nadal,15
Shanghai Masters 2009,179,Tomas Berdych,1
Shanghai Masters 2009,179,Tommy Robredo,1
Shanghai Masters 2009,179,Nikolay Davydenko,3
Shanghai Masters 2009,179,Novak Djokovic,4
Shanghai Masters 2009,179,David Nalbandian,2
Shanghai Masters 2009,179,Andy Murray,4
Shanghai Masters 2009,179,Jo-Wilfried Tsonga,1
Shanghai Masters 2009,179,Ivan Ljubicic,0
Shanghai Masters 2009,179,Robin Soderling,0
Shanghai Masters 2009,179,David Ferrer,0
Shanghai Masters 2009,179,Stan Wawrinka,0
Shanghai Masters 2009,179,Marin Cilic,0
Shanghai Masters 2009,179,Alexander Zverev,0
Shanghai Masters 2009,179,Grigor Dimitrov,0
Shanghai Masters 2009,179,Jack Sock,0
Shanghai Masters 2009,179,Juan Martin del Potro,0
Shanghai Masters 2009,179,John Isner,0
Shanghai Masters 2009,179,Karen Khachanov,0
Shanghai Masters 2009,179,Dominic Thiem,0
Shanghai Masters 2009,179,Fabio Fognini,0
Shanghai Masters 2009,179,Daniil Medvedev,0
Shanghai Masters 2009,179,Hubert Hurkacz,0
Paris Masters 2009,180,Stefan Edberg,4
Paris Masters 2009,180,Andre Agassi,17
Paris Masters 2009,180,Andrei Chesnokov,2
Paris Masters 2009,180,Juan Aguilera,1
Paris Masters 2009,180,Thomas Muster,8
Paris Masters 2009,180,Michael Chang,7
Paris Masters 2009,180,Boris Becker,5
Paris Masters 2009,180,Jim Courier,5
Paris Masters 2009,180,Sergi Bruguera,2
Paris Masters 2009,180,Karel Novacek,1
Paris Masters 2009,180,Emilio Sanchez,1
Paris Masters 2009,180,Guy Forget,2
Paris Masters 2009,180,Pete Sampras,11
Paris Masters 2009,180,Goran Ivanisevic,2
Paris Masters 2009,180,Michael Stich,2
Paris Masters 2009,180,Mikael Pernfors,1
Paris Masters 2009,180,Andrei Medvedev,4
Paris Masters 2009,180,Roberto Carretero,1
Paris Masters 2009,180,Wayne Ferreira,2
Paris Masters 2009,180,Thomas Enqvist,3
Paris Masters 2009,180,Marcelo Rios,5
Paris Masters 2009,180,Alex Corretja,2
Paris Masters 2009,180,Chris Woodruff,1
Paris Masters 2009,180,Petr Korda,1
Paris Masters 2009,180,Carlos Moya,3
Paris Masters 2009,180,Albert Costa,1
Paris Masters 2009,180,Patrick Rafter,2
Paris Masters 2009,180,Richard Krajicek,2
Paris Masters 2009,180,Greg Rusedski,1
Paris Masters 2009,180,Mark Philippoussis,1
Paris Masters 2009,180,Gustavo Kuerten,5
Paris Masters 2009,180,Thomas Johansson,1
Paris Masters 2009,180,Cedric Pioline,1
Paris Masters 2009,180,Magnus Norman,1
Paris Masters 2009,180,Marat Safin,5
Paris Masters 2009,180,Juan Carlos Ferrero,4
Paris Masters 2009,180,Albert Portas,1
Paris Masters 2009,180,Andrei Pavel,1
Paris Masters 2009,180,Tommy Haas,1
Paris Masters 2009,180,Sebastien Grosjean,1
Paris Masters 2009,180,Lleyton Hewitt,2
Paris Masters 2009,180,Roger Federer,16
Paris Masters 2009,180,Guillermo Canas,1
Paris Masters 2009,180,Felix Mantilla,1
Paris Masters 2009,180,Guillermo Coria,2
Paris Masters 2009,180,Andy Roddick,4
Paris Masters 2009,180,Tim Henman,1
Paris Masters 2009,180,Rafael Nadal,15
Paris Masters 2009,180,Tomas Berdych,1
Paris Masters 2009,180,Tommy Robredo,1
Paris Masters 2009,180,Nikolay Davydenko,3
Paris Masters 2009,180,Novak Djokovic,5
Paris Masters 2009,180,David Nalbandian,2
Paris Masters 2009,180,Andy Murray,4
Paris Masters 2009,180,Jo-Wilfried Tsonga,1
Paris Masters 2009,180,Ivan Ljubicic,0
Paris Masters 2009,180,Robin Soderling,0
Paris Masters 2009,180,David Ferrer,0
Paris Masters 2009,180,Stan Wawrinka,0
Paris Masters 2009,180,Marin Cilic,0
Paris Masters 2009,180,Alexander Zverev,0
Paris Masters 2009,180,Grigor Dimitrov,0
Paris Masters 2009,180,Jack Sock,0
Paris Masters 2009,180,Juan Martin del Potro,0
Paris Masters 2009,180,John Isner,0
Paris Masters 2009,180,Karen Khachanov,0
Paris Masters 2009,180,Dominic Thiem,0
Paris Masters 2009,180,Fabio Fognini,0
Paris Masters 2009,180,Daniil Medvedev,0
Paris Masters 2009,180,Hubert Hurkacz,0
Indian Wells Masters 2010,181,Stefan Edberg,4
Indian Wells Masters 2010,181,Andre Agassi,17
Indian Wells Masters 2010,181,Andrei Chesnokov,2
Indian Wells Masters 2010,181,Juan Aguilera,1
Indian Wells Masters 2010,181,Thomas Muster,8
Indian Wells Masters 2010,181,Michael Chang,7
Indian Wells Masters 2010,181,Boris Becker,5
Indian Wells Masters 2010,181,Jim Courier,5
Indian Wells Masters 2010,181,Sergi Bruguera,2
Indian Wells Masters 2010,181,Karel Novacek,1
Indian Wells Masters 2010,181,Emilio Sanchez,1
Indian Wells Masters 2010,181,Guy Forget,2
Indian Wells Masters 2010,181,Pete Sampras,11
Indian Wells Masters 2010,181,Goran Ivanisevic,2
Indian Wells Masters 2010,181,Michael Stich,2
Indian Wells Masters 2010,181,Mikael Pernfors,1
Indian Wells Masters 2010,181,Andrei Medvedev,4
Indian Wells Masters 2010,181,Roberto Carretero,1
Indian Wells Masters 2010,181,Wayne Ferreira,2
Indian Wells Masters 2010,181,Thomas Enqvist,3
Indian Wells Masters 2010,181,Marcelo Rios,5
Indian Wells Masters 2010,181,Alex Corretja,2
Indian Wells Masters 2010,181,Chris Woodruff,1
Indian Wells Masters 2010,181,Petr Korda,1
Indian Wells Masters 2010,181,Carlos Moya,3
Indian Wells Masters 2010,181,Albert Costa,1
Indian Wells Masters 2010,181,Patrick Rafter,2
Indian Wells Masters 2010,181,Richard Krajicek,2
Indian Wells Masters 2010,181,Greg Rusedski,1
Indian Wells Masters 2010,181,Mark Philippoussis,1
Indian Wells Masters 2010,181,Gustavo Kuerten,5
Indian Wells Masters 2010,181,Thomas Johansson,1
Indian Wells Masters 2010,181,Cedric Pioline,1
Indian Wells Masters 2010,181,Magnus Norman,1
Indian Wells Masters 2010,181,Marat Safin,5
Indian Wells Masters 2010,181,Juan Carlos Ferrero,4
Indian Wells Masters 2010,181,Albert Portas,1
Indian Wells Masters 2010,181,Andrei Pavel,1
Indian Wells Masters 2010,181,Tommy Haas,1
Indian Wells Masters 2010,181,Sebastien Grosjean,1
Indian Wells Masters 2010,181,Lleyton Hewitt,2
Indian Wells Masters 2010,181,Roger Federer,16
Indian Wells Masters 2010,181,Guillermo Canas,1
Indian Wells Masters 2010,181,Felix Mantilla,1
Indian Wells Masters 2010,181,Guillermo Coria,2
Indian Wells Masters 2010,181,Andy Roddick,4
Indian Wells Masters 2010,181,Tim Henman,1
Indian Wells Masters 2010,181,Rafael Nadal,15
Indian Wells Masters 2010,181,Tomas Berdych,1
Indian Wells Masters 2010,181,Tommy Robredo,1
Indian Wells Masters 2010,181,Nikolay Davydenko,3
Indian Wells Masters 2010,181,Novak Djokovic,5
Indian Wells Masters 2010,181,David Nalbandian,2
Indian Wells Masters 2010,181,Andy Murray,4
Indian Wells Masters 2010,181,Jo-Wilfried Tsonga,1
Indian Wells Masters 2010,181,Ivan Ljubicic,1
Indian Wells Masters 2010,181,Robin Soderling,0
Indian Wells Masters 2010,181,David Ferrer,0
Indian Wells Masters 2010,181,Stan Wawrinka,0
Indian Wells Masters 2010,181,Marin Cilic,0
Indian Wells Masters 2010,181,Alexander Zverev,0
Indian Wells Masters 2010,181,Grigor Dimitrov,0
Indian Wells Masters 2010,181,Jack Sock,0
Indian Wells Masters 2010,181,Juan Martin del Potro,0
Indian Wells Masters 2010,181,John Isner,0
Indian Wells Masters 2010,181,Karen Khachanov,0
Indian Wells Masters 2010,181,Dominic Thiem,0
Indian Wells Masters 2010,181,Fabio Fognini,0
Indian Wells Masters 2010,181,Daniil Medvedev,0
Indian Wells Masters 2010,181,Hubert Hurkacz,0
Miami Masters 2010,182,Stefan Edberg,4
Miami Masters 2010,182,Andre Agassi,17
Miami Masters 2010,182,Andrei Chesnokov,2
Miami Masters 2010,182,Juan Aguilera,1
Miami Masters 2010,182,Thomas Muster,8
Miami Masters 2010,182,Michael Chang,7
Miami Masters 2010,182,Boris Becker,5
Miami Masters 2010,182,Jim Courier,5
Miami Masters 2010,182,Sergi Bruguera,2
Miami Masters 2010,182,Karel Novacek,1
Miami Masters 2010,182,Emilio Sanchez,1
Miami Masters 2010,182,Guy Forget,2
Miami Masters 2010,182,Pete Sampras,11
Miami Masters 2010,182,Goran Ivanisevic,2
Miami Masters 2010,182,Michael Stich,2
Miami Masters 2010,182,Mikael Pernfors,1
